file,Frontal,Central,Temporal,Parietal,Occipital
agg_subj28_valence_RelativeBandpower+PLV.pkl,0.27426384223832023,0.27171613914625986,0.2759067416191101,0.2752304838763343,0.27360024452209475
agg_subj25_dominance_Bandpower+PLI.pkl,0.27310731013615924,0.27402892283030916,0.27491016685962677,0.2734647360112932,0.2750917971134186
agg_subj8_valence_Hjorth+AEC.pkl,0.379110660817888,0.3732494456427438,0.3772701025009155,0.3665940794679854,0.37240302562713623
agg_subj27_valence_Hjorth+MutualInfo.pkl,0.32880223128530717,0.35223832726478577,0.3522040843963623,0.3439760208129883,0.3305662512779236
agg_subj31_dominance_SpectralEntropy+Correlation.pkl,0.2666224208143022,0.2671734690666199,0.2769849896430969,0.2721511787838406,0.26802812814712523
agg_subj1_dominance_FractalDimension+AEC.pkl,0.28043874104817706,0.2701146262032645,0.27203910052776337,0.27027545703781974,0.2758228719234467
agg_subj3_valence_RelativeBandpower+MutualInfo.pkl,0.2746167845196194,0.2771985488278525,0.27356377243995667,0.2741668158107334,0.27428553700447084
agg_subj17_dominance_RelativeBandpower+PLI.pkl,0.27552201019393074,0.27502658111708506,0.2728494852781296,0.2739492687914107,0.2711333632469177
agg_subj5_valence_Bandpower+Correlation.pkl,0.2758081754048665,0.2750750184059143,0.2720625251531601,0.2724635634157393,0.27510141134262084
agg_subj31_arousal_Hjorth+PLV.pkl,0.35167290767033893,0.3568596030984606,0.36588960886001587,0.353612032201555,0.35515990257263186
agg_subj13_arousal_RelativeBandpower+PLI.pkl,0.2742966281043159,0.2745378954069955,0.2728341668844223,0.2774239281813304,0.2761276960372925
agg_subj18_dominance_WaveletEnergy+PLI.pkl,0.27635964420106673,0.2778522414820535,0.2748871445655823,0.2752804888619317,0.27913531064987185
agg_subj25_dominance_Lorentzian+Correlation.pkl,0.275183316734102,0.27305648582322256,0.2728855311870575,0.2750423318809933,0.27275883555412295
agg_subj26_dominance_FractalDimension+AEC.pkl,0.2824336290359497,0.27125075672354015,0.2685534358024597,0.2678621874915229,0.2653361737728119
agg_subj22_dominance_Lorentzian+PLI.pkl,0.2750814027256436,0.2749737160546439,0.2723842114210129,0.2723810937669542,0.2775462090969086
agg_subj7_dominance_FractalDimension+PLV.pkl,0.26920318106810254,0.267641190971647,0.26547732949256897,0.2713041106859843,0.28053255677223204
agg_subj10_arousal_Hjorth+Coherence.pkl,0.30682919091648525,0.3122373947075435,0.31511005759239197,0.3076108396053314,0.29586794376373293
agg_subj29_dominance_RelativeBandpower+PLI.pkl,0.27492979831165737,0.27454588668687,0.2731953263282776,0.27655104133817887,0.2760943830013275
agg_subj8_valence_SpectralEntropy+AEC.pkl,0.2783886757161882,0.27364520515714374,0.26605765521526337,0.2632223599486881,0.26591323912143705
agg_subj31_valence_RelativeBandpower+PLI.pkl,0.27509011493788826,0.27577794449669973,0.274410679936409,0.2754426896572113,0.27577457427978513
agg_subj7_dominance_WaveletEnergy+Coherence.pkl,0.2755950689315796,0.27553596666881014,0.2749626785516739,0.27446918355094063,0.2736017107963562
agg_subj7_valence_Lorentzian+PLI.pkl,0.27566953168974984,0.2748252238546099,0.27684400975704193,0.27469732364018756,0.2767474889755249
agg_subj16_valence_Lorentzian+MutualInfo.pkl,0.27577495243814254,0.2762971009526934,0.2743642032146454,0.27429714136653477,0.27141234278678894
agg_subj24_valence_RelativeBandpower+PLI.pkl,0.27432269520229763,0.2747561718736376,0.2757662683725357,0.2741984592543708,0.2761045634746552
agg_subj22_dominance_Bandpower+MutualInfo.pkl,0.27545740869310165,0.2733116405350821,0.27821941673755646,0.274925430615743,0.2750334978103638
agg_subj2_valence_DifferentialEntropy+AEC.pkl,0.29937296112378436,0.2904741040297917,0.2779665142297745,0.28441747691896224,0.2810171067714691
agg_subj12_arousal_WaveletEnergy+PLV.pkl,0.27434678541289437,0.27559458783694674,0.26716306805610657,0.27403025494681466,0.2724747061729431
agg_subj14_valence_SpectralEntropy+PLI.pkl,0.27478745248582626,0.2653060385159084,0.27213943004608154,0.26866106192270917,0.2695954263210297
agg_subj19_arousal_Bandpower+Coherence.pkl,0.27104953593677944,0.2747572192123958,0.2777361422777176,0.2729543281926049,0.27313026785850525
agg_subj30_dominance_Bandpower+AEC.pkl,0.27560777796639335,0.27486480985369,0.27646179497241974,0.27194709910286796,0.27351510524749756
agg_subj23_arousal_FractalDimension+MutualInfo.pkl,0.2994837330447303,0.319279534476144,0.30955255031585693,0.31939153207672966,0.3293087601661682
agg_subj1_valence_FractalDimension+AEC.pkl,0.2806563162141376,0.2776969330651419,0.2726164162158966,0.2725100616614024,0.26681260466575624
agg_subj13_valence_WaveletEnergy+PLV.pkl,0.27488716774516636,0.27362742594310213,0.27450188994407654,0.27513278192943996,0.2777399241924286
agg_subj10_valence_Bandpower+Correlation.pkl,0.2722892827457852,0.2762021805558886,0.27220863103866577,0.2735641433133019,0.27476529479026796
agg_subj0_dominance_SpectralEntropy+Coherence.pkl,0.2648038301202986,0.2707368050302778,0.2666567265987396,0.2642068631119198,0.2693345546722412
agg_subj11_valence_Hjorth+PLV.pkl,0.2769523362318675,0.2849505032811846,0.2783685028553009,0.27860867646005416,0.27595058679580686
agg_subj9_valence_RelativeBandpower+Coherence.pkl,0.2757332854800754,0.27276342681476046,0.2713341861963272,0.27633482880062527,0.2755021035671234
agg_subj14_arousal_DifferentialEntropy+Correlation.pkl,0.2791627148787181,0.27291769640786306,0.2804649621248245,0.27815961837768555,0.27690131664276124
agg_subj31_dominance_Lorentzian+PLI.pkl,0.2767183747556474,0.2738248450415475,0.2739754617214203,0.27523619267675614,0.27633113265037534
agg_subj9_arousal_Lorentzian+PLV.pkl,0.2759152319696214,0.27522518805095125,0.2739407420158386,0.274190839793947,0.27353373169898987
agg_subj30_arousal_SpectralEntropy+PLI.pkl,0.26842020286454094,0.2653484046459198,0.27083638310432434,0.26815227998627555,0.26519575715065
agg_subj27_valence_WaveletEnergy+MutualInfo.pkl,0.2717767324712541,0.27228474617004395,0.27254995703697205,0.2734573947058784,0.2746262073516846
agg_subj17_arousal_SpectralEntropy+Correlation.pkl,0.26723744968573254,0.2659007225717817,0.26834750175476074,0.2685425579547882,0.2707152009010315
agg_subj20_valence_Bandpower+Correlation.pkl,0.271572255425983,0.27461986030851093,0.2745182663202286,0.27480822139316136,0.2748315751552582
agg_subj12_arousal_SpectralEntropy+PLI.pkl,0.2692030436462826,0.27140234197889057,0.27318400144577026,0.2681869864463806,0.26430686712265017
agg_subj9_arousal_Lorentzian+MutualInfo.pkl,0.2760228647126092,0.27248052614075796,0.2755645662546158,0.27687657210561967,0.27586262226104735
agg_subj21_valence_WaveletEnergy+MutualInfo.pkl,0.27321185337172615,0.27737448045185636,0.2750408947467804,0.2742639482021332,0.27633664608001707
agg_subj28_dominance_WaveletEnergy+PLI.pkl,0.2750270167986552,0.27488837923322407,0.2720380574464798,0.27619919843143886,0.27584188580513
agg_subj10_dominance_SpectralEntropy+PLV.pkl,0.26727953884336686,0.2679689696856907,0.2749742418527603,0.26508897211816573,0.277582585811615
agg_subj28_dominance_Bandpower+PLV.pkl,0.27441155579355025,0.27375650831631254,0.2703264653682709,0.27694453795750934,0.27482556700706484
agg_subj9_arousal_Hjorth+Coherence.pkl,0.2765275471740299,0.27747211285999845,0.2814715951681137,0.2755265500810411,0.27103123664855955
agg_subj7_dominance_RelativeBandpower+PLV.pkl,0.27451865871747333,0.2758939734527043,0.2772815674543381,0.27332496643066406,0.27521288990974424
agg_subj24_valence_DifferentialEntropy+MutualInfo.pkl,0.29009318682882523,0.27754189712660654,0.27327121794223785,0.27862855792045593,0.28073873519897463
agg_subj9_arousal_SpectralEntropy+Coherence.pkl,0.2654306259420183,0.2657070628234318,0.25993265211582184,0.26689058542251587,0.2648142516613007
agg_subj19_valence_WaveletEnergy+PLV.pkl,0.27538097898165387,0.275665568453925,0.2718307375907898,0.2765555679798126,0.2775099158287048
agg_subj23_dominance_DifferentialEntropy+Coherence.pkl,0.2700477573606703,0.27140352981431143,0.2715069353580475,0.27332701285680133,0.2768096745014191
agg_subj7_arousal_FractalDimension+MutualInfo.pkl,0.29784323109520805,0.3195958818708147,0.3081526607275009,0.3146350019507938,0.3236755609512329
agg_subj24_arousal_FractalDimension+Correlation.pkl,0.26586124632093644,0.26715952157974243,0.26811665296554565,0.26867839362886214,0.2661798119544983
agg_subj4_arousal_FractalDimension+MutualInfo.pkl,0.30368806256188285,0.3224830116544451,0.30846233665943146,0.3145555886957381,0.32292664647102354
agg_subj17_dominance_RelativeBandpower+PLV.pkl,0.27237387498219806,0.2755764552525112,0.2778790146112442,0.27827328112390304,0.2762634038925171
agg_subj11_arousal_RelativeBandpower+Correlation.pkl,0.2759542398982578,0.2761270020689283,0.2727286219596863,0.27475091483857894,0.274011367559433
agg_subj18_valence_Lorentzian+AEC.pkl,0.2757171624236637,0.2753409913608006,0.27610160410404205,0.27517835961447823,0.2748381018638611
agg_subj14_valence_SpectralEntropy+Coherence.pkl,0.26692010627852547,0.2663738897868565,0.2709493339061737,0.26754295494821334,0.26346144676208494
agg_subj22_dominance_DifferentialEntropy+Correlation.pkl,0.2812693980005052,0.27821436524391174,0.28027042746543884,0.2822117673026191,0.2775301933288574
agg_subj18_valence_Hjorth+Correlation.pkl,0.2739663951926761,0.2758902055876596,0.28002791106700897,0.274074481593238,0.2746349275112152
agg_subj6_valence_RelativeBandpower+PLI.pkl,0.2739660276307,0.2754926724093301,0.2751159369945526,0.27491552299923366,0.2715315341949463
agg_subj27_dominance_DifferentialEntropy+AEC.pkl,0.2793547676669227,0.27716210058757235,0.28261490166187286,0.2784559528032939,0.2805311977863312
agg_subj31_arousal_RelativeBandpower+Correlation.pkl,0.2745363977220323,0.2765200308391026,0.2775038182735443,0.2738757034142812,0.27348707914352416
agg_subj29_valence_WaveletEnergy+MutualInfo.pkl,0.2743874722056919,0.2762255242892674,0.27612321078777313,0.2758752273188697,0.2721393406391144
agg_subj12_valence_WaveletEnergy+AEC.pkl,0.27512556314468384,0.2755791161741529,0.2804712951183319,0.27814258800612557,0.2745033442974091
agg_subj5_valence_DifferentialEntropy+PLV.pkl,0.2717517481909858,0.2827170661517552,0.27879954874515533,0.2766340970993042,0.27211342453956605
agg_subj10_dominance_WaveletEnergy+Correlation.pkl,0.2763070861498515,0.27508274146488737,0.27739226818084717,0.27551602986123824,0.27503440976142884
agg_subj31_valence_Bandpower+Correlation.pkl,0.2743483848041958,0.2742022488798414,0.2783568948507309,0.27491873502731323,0.27430890798568724
agg_subj27_arousal_DifferentialEntropy+Correlation.pkl,0.2799566321902805,0.2717826323849814,0.27094288170337677,0.2778106431166331,0.2702864229679108
agg_subj4_dominance_RelativeBandpower+PLV.pkl,0.2779919505119324,0.27306402155331205,0.27357180416584015,0.2731449074215359,0.27659263610839846
agg_subj5_dominance_Lorentzian+MutualInfo.pkl,0.27301549911499023,0.27638594593320576,0.2732084393501282,0.27554721302456325,0.27570406794548036
agg_subj0_dominance_Bandpower+Coherence.pkl,0.2739475833045112,0.27623446924345835,0.27105940878391266,0.2777419620090061,0.27092337012290957
agg_subj27_valence_FractalDimension+Coherence.pkl,0.2634846551550759,0.2625749834946224,0.25774773955345154,0.26308897137641907,0.26408019065856936
agg_subj25_arousal_SpectralEntropy+PLI.pkl,0.26823288533422684,0.26269388624600004,0.2699211835861206,0.2603628949986564,0.2686019539833069
agg_subj18_arousal_FractalDimension+PLV.pkl,0.27029139796892804,0.26361195530210224,0.2777913361787796,0.2705766459306081,0.27075735926628114
agg_subj12_valence_WaveletEnergy+PLI.pkl,0.27454402049382526,0.2713850906917027,0.2740076780319214,0.27818390395906234,0.2754003703594208
agg_subj15_valence_Hjorth+PLV.pkl,0.28502768609258866,0.282745076077325,0.2859835624694824,0.2787313097053104,0.2734850704669952
agg_subj29_valence_DifferentialEntropy+MutualInfo.pkl,0.27888910969098407,0.2803628827844347,0.2747829109430313,0.2734197907977634,0.27286840677261354
agg_subj13_valence_Lorentzian+PLV.pkl,0.27569840682877433,0.2754418892519815,0.27782364189624786,0.2748350931538476,0.27558282017707825
agg_subj2_dominance_Bandpower+Coherence.pkl,0.27249257432089913,0.2739494102341788,0.27294109761714935,0.27488260467847186,0.2736451864242554
agg_subj30_dominance_SpectralEntropy+PLI.pkl,0.27006546325153774,0.2689741424151829,0.2672468274831772,0.2714561919371287,0.2720311939716339
agg_subj12_dominance_WaveletEnergy+AEC.pkl,0.2732637855741713,0.2752436782632555,0.27284830808639526,0.27501839730474686,0.277554577589035
agg_subj12_dominance_DifferentialEntropy+PLI.pkl,0.28194430470466614,0.2769241290433066,0.27945031225681305,0.27865204215049744,0.2841518402099609
agg_subj28_valence_FractalDimension+PLV.pkl,0.2664496236377292,0.27293197172028677,0.28331781923770905,0.2702373332447476,0.26687214970588685
agg_subj12_valence_Bandpower+AEC.pkl,0.2745244801044464,0.27339195353644236,0.2748800218105316,0.27559559875064427,0.26965593099594115
agg_subj19_dominance_FractalDimension+AEC.pkl,0.2745698524845971,0.26910013386181425,0.27030049264431,0.26602688762876725,0.2752776682376862
agg_subj31_arousal_DifferentialEntropy+PLI.pkl,0.27060272958543563,0.2725297382899693,0.27145718038082123,0.2755577199988895,0.2795965731143951
agg_subj17_dominance_FractalDimension+PLI.pkl,0.27109360363748336,0.2677039589200701,0.2653086185455322,0.27557025684250724,0.26684918999671936
agg_subj29_valence_Hjorth+PLV.pkl,0.37870975997712875,0.38356305020196096,0.40119433403015137,0.37977972626686096,0.35845197439193727
agg_subj18_arousal_DifferentialEntropy+Correlation.pkl,0.2730930315123664,0.2785688723836626,0.2750852257013321,0.2802390820450253,0.2776809573173523
agg_subj25_dominance_FractalDimension+PLV.pkl,0.2764925758043925,0.27071063007627216,0.2680392861366272,0.26863686243693036,0.2717904090881348
agg_subj1_dominance_Bandpower+PLI.pkl,0.2752686043580373,0.27295673745019094,0.27193252742290497,0.27582935823334587,0.2758849561214447
agg_subj1_dominance_DifferentialEntropy+Correlation.pkl,0.2803758184115092,0.2791920815195356,0.2783430218696594,0.2791740496953328,0.2849119246006012
agg_subj21_arousal_RelativeBandpower+MutualInfo.pkl,0.27570128440856934,0.27308488743645803,0.273590624332428,0.2720806035730574,0.2770130455493927
agg_subj16_valence_FractalDimension+MutualInfo.pkl,0.3010897636413574,0.3157182378428323,0.31737610697746277,0.31809621718194747,0.3346744000911713
agg_subj13_dominance_RelativeBandpower+PLI.pkl,0.275910132461124,0.2760594572339739,0.2757338285446167,0.27538862493303085,0.2739462018013
agg_subj29_dominance_WaveletEnergy+Coherence.pkl,0.2744237217638228,0.27399117180279325,0.2733595222234726,0.2734451823764377,0.2740449130535126
agg_subj15_dominance_Bandpower+Correlation.pkl,0.27503470579783124,0.27552675775119234,0.2754816561937332,0.2765427894062466,0.2781902015209198
agg_subj31_arousal_RelativeBandpower+MutualInfo.pkl,0.2756626274850633,0.2729519818510328,0.26755964756011963,0.2747931612862481,0.2748081862926483
agg_subj21_valence_FractalDimension+PLI.pkl,0.26881856057378983,0.26871807660375324,0.2678765207529068,0.2671397295263078,0.26313968300819396
agg_subj14_valence_RelativeBandpower+AEC.pkl,0.2762668596373664,0.2746854169028146,0.2813916504383087,0.27379120389620465,0.2739349067211151
agg_subj3_valence_Lorentzian+Coherence.pkl,0.2736847731802199,0.2714485781533377,0.276137113571167,0.2769623166984982,0.2768121898174286
agg_subj23_arousal_Lorentzian+MutualInfo.pkl,0.27637267112731934,0.27655963386808124,0.27766819298267365,0.27227917313575745,0.2735169351100922
agg_subj11_arousal_SpectralEntropy+PLI.pkl,0.2623335040277905,0.26460411293166025,0.26967625319957733,0.26460784011416966,0.2654482960700989
agg_subj21_valence_DifferentialEntropy+AEC.pkl,0.2783491743935479,0.2741682103702,0.27128785848617554,0.2777777645323012,0.27462607622146606
agg_subj30_valence_RelativeBandpower+PLI.pkl,0.2748675478829278,0.2736395597457886,0.2744515538215637,0.2760111921363407,0.2768248558044434
agg_subj20_arousal_Bandpower+PLV.pkl,0.2741416295369466,0.2746170333453587,0.27731432020664215,0.2750990556346046,0.274580842256546
agg_subj28_arousal_RelativeBandpower+PLI.pkl,0.2740713324811723,0.27558273928506033,0.27308598160743713,0.2736750940481822,0.2738057434558868
agg_subj4_arousal_SpectralEntropy+MutualInfo.pkl,0.299358778529697,0.32193033610071453,0.3199405074119568,0.31980250941382515,0.3250583946704865
agg_subj30_valence_Lorentzian+Coherence.pkl,0.27362566855218673,0.27462203587804523,0.27791623771190643,0.27259671025806004,0.27582831382751466
agg_subj6_valence_Hjorth+Correlation.pkl,0.37031449211968315,0.3757035178797586,0.3690216541290283,0.3637833098570506,0.37389481663703916
agg_subj13_dominance_SpectralEntropy+MutualInfo.pkl,0.2983739806546105,0.32680059330804007,0.3089854270219803,0.3189968632327186,0.3280168831348419
agg_subj8_valence_RelativeBandpower+Coherence.pkl,0.2759169307019975,0.2758532847676958,0.27826768159866333,0.27451226446363663,0.27595229148864747
agg_subj0_arousal_FractalDimension+AEC.pkl,0.2744887438085344,0.2863140659672873,0.2686450183391571,0.27929374906751847,0.27543622851371763
agg_subj8_arousal_SpectralEntropy+Correlation.pkl,0.26484112607108223,0.2626336174351828,0.2553509324789047,0.2710380454858144,0.26970444321632386
agg_subj4_dominance_WaveletEnergy+PLI.pkl,0.2752058770921495,0.2733793982437679,0.27401913702487946,0.27483586801422966,0.2722645580768585
agg_subj22_dominance_Hjorth+PLI.pkl,0.27654535902871025,0.2769833973475865,0.282401978969574,0.2741073966026306,0.27626800537109375
agg_subj28_valence_FractalDimension+PLI.pkl,0.2661430984735489,0.2746387762682779,0.2634342461824417,0.2631876402431064,0.2766992270946503
agg_subj15_valence_FractalDimension+Correlation.pkl,0.26831399069892037,0.27218011873109,0.26414529979228973,0.27396174603038365,0.2714761197566986
agg_subj0_arousal_Lorentzian+Coherence.pkl,0.2747518519560496,0.2750614157744816,0.27036552131175995,0.27369915776782566,0.2740607738494873
agg_subj9_valence_RelativeBandpower+PLI.pkl,0.274547987514072,0.273235023021698,0.2723187506198883,0.2727300491597917,0.27409127354621887
agg_subj15_dominance_WaveletEnergy+AEC.pkl,0.27398983968628776,0.27298317211014883,0.27252931892871857,0.27428386608759564,0.27845038175582887
agg_subj0_arousal_Lorentzian+AEC.pkl,0.27493640780448914,0.2751814254692623,0.2771972566843033,0.2749716341495514,0.2774887800216675
agg_subj2_arousal_FractalDimension+PLI.pkl,0.2636743088563283,0.2701829671859741,0.27257031202316284,0.2697380516264174,0.2783306002616882
agg_subj27_valence_RelativeBandpower+PLI.pkl,0.2755164835188124,0.2752182185649872,0.27438853681087494,0.2752174900637733,0.2713899195194244
agg_subj16_valence_Lorentzian+Correlation.pkl,0.2749124897850884,0.27394563811165945,0.274465948343277,0.2759714722633362,0.2769285500049591
agg_subj27_valence_FractalDimension+PLV.pkl,0.27047861615816754,0.2681745801653181,0.2688590735197067,0.26725586586528355,0.2696887195110321
agg_subj15_arousal_Lorentzian+AEC.pkl,0.2756747040483687,0.27500649860927034,0.27329541742801666,0.2759354081418779,0.27518477439880373
agg_subj23_valence_Lorentzian+PLV.pkl,0.2767864962418874,0.2746984234877995,0.27449552714824677,0.27337706420156693,0.2761730432510376
agg_subj25_arousal_Bandpower+Coherence.pkl,0.27252016133732265,0.27476330740111216,0.2750461995601654,0.27295483152071637,0.2746964514255524
agg_subj29_arousal_RelativeBandpower+AEC.pkl,0.2743508650196923,0.27619139211518423,0.27281107008457184,0.2738662560780843,0.2736209213733673
agg_subj15_dominance_WaveletEnergy+Correlation.pkl,0.27304264571931625,0.2754783502646855,0.2788822203874588,0.2756070892016093,0.2746912479400635
agg_subj17_arousal_DifferentialEntropy+AEC.pkl,0.291391995218065,0.28014447007860455,0.28303690254688263,0.28063123093711007,0.2760790228843689
agg_subj11_dominance_Lorentzian+PLV.pkl,0.27380437321133083,0.2748038300446102,0.2716073840856552,0.2731247974766625,0.27610886096954346
agg_subj29_dominance_Hjorth+AEC.pkl,0.2793693045775096,0.27639685358319965,0.27527476847171783,0.2706844177511003,0.27254446744918825
agg_subj27_dominance_SpectralEntropy+AEC.pkl,0.27559544642766315,0.2650752067565918,0.2742728590965271,0.26000821755992043,0.2731304943561554
agg_subj6_dominance_FractalDimension+MutualInfo.pkl,0.2965647213988834,0.31475499272346497,0.3153913915157318,0.31597541438208687,0.32630067467689516
agg_subj18_dominance_RelativeBandpower+Coherence.pkl,0.27596960465113324,0.2763856053352356,0.27659711241722107,0.27623412675327724,0.2770306408405304
agg_subj21_valence_WaveletEnergy+PLV.pkl,0.2753532396422492,0.2756787836551666,0.2763080596923828,0.2747272716628181,0.2748278439044952
agg_subj16_dominance_SpectralEntropy+PLV.pkl,0.2692426211304135,0.26539212465286255,0.2764759808778763,0.2682578033871121,0.2642757445573807
agg_subj16_valence_SpectralEntropy+PLI.pkl,0.2721281316545274,0.2716644491468157,0.27905741333961487,0.27717359860738117,0.2651568651199341
agg_subj28_dominance_Hjorth+PLV.pkl,0.3492310643196106,0.35737432326589313,0.36770308017730713,0.35080257389280534,0.3423245489597321
agg_subj12_dominance_Hjorth+AEC.pkl,0.286495308081309,0.28581624797412325,0.279005229473114,0.2788934111595154,0.28057551980018614
agg_subj5_arousal_Hjorth+Coherence.pkl,0.2708890802330441,0.2718053800719125,0.26836755871772766,0.2677035133043925,0.26799814105033876
agg_subj25_valence_RelativeBandpower+Correlation.pkl,0.2755725449985928,0.274132890360696,0.2714994549751282,0.2745394872294532,0.27288230657577517
agg_subj0_dominance_FractalDimension+PLV.pkl,0.2687789301077525,0.2667280435562134,0.26948393881320953,0.2724029752943251,0.26888383030891416
agg_subj24_arousal_DifferentialEntropy+PLI.pkl,0.2853662206066979,0.29228835446493967,0.28711749613285065,0.28467100196414524,0.2838472366333008
agg_subj29_valence_SpectralEntropy+PLV.pkl,0.27025963531600106,0.26884812116622925,0.26348544657230377,0.27004610664314693,0.2624510645866394
agg_subj21_arousal_Hjorth+PLV.pkl,0.3259460793601142,0.3317549782139914,0.33666591346263885,0.3264613350232442,0.3090256929397583
agg_subj21_valence_Bandpower+Correlation.pkl,0.2739190955956777,0.2730539355959211,0.2732830196619034,0.27486693527963424,0.27553696036338804
agg_subj13_dominance_WaveletEnergy+PLV.pkl,0.27260486284891766,0.2726990708283016,0.27437034249305725,0.275018831094106,0.2738141298294067
agg_subj24_arousal_Bandpower+PLI.pkl,0.27515657080544365,0.27779973830495563,0.27529193460941315,0.2727475663026174,0.27344219088554383
agg_subj26_arousal_Bandpower+MutualInfo.pkl,0.2763545943631066,0.2725342469555991,0.27449600398540497,0.2741553419166141,0.2733771979808807
agg_subj30_arousal_Bandpower+Correlation.pkl,0.275933606757058,0.2750444071633475,0.2727791666984558,0.27496008740531075,0.2741430699825287
agg_subj29_dominance_WaveletEnergy+Correlation.pkl,0.2703585426012675,0.2739574355738504,0.2713732123374939,0.2731236583656735,0.27478055357933046
agg_subj29_arousal_Hjorth+Correlation.pkl,0.26810232798258465,0.26763289741107393,0.2615529000759125,0.26950258016586304,0.268490606546402
agg_subj11_arousal_Lorentzian+PLI.pkl,0.2757690019077725,0.2747101017407009,0.2741847336292267,0.27543385492430794,0.27335705757141116
agg_subj2_valence_SpectralEntropy+Correlation.pkl,0.2637908359368642,0.26752434032303946,0.26415179669857025,0.26777075396643746,0.25978400409221647
agg_subj2_dominance_WaveletEnergy+MutualInfo.pkl,0.2739858826001485,0.274553507566452,0.27674904465675354,0.27430852585368687,0.27674098014831544
agg_subj19_arousal_Bandpower+PLI.pkl,0.27417653136783177,0.27361029386520386,0.2732047140598297,0.2736348907152812,0.2743303418159485
agg_subj25_dominance_Hjorth+PLV.pkl,0.3006366425090366,0.299774842602866,0.31125426292419434,0.296521352397071,0.28896095156669616
agg_subj31_dominance_Bandpower+AEC.pkl,0.27343398994869655,0.2707334884575435,0.27616046369075775,0.2739855779541863,0.27395607233047486
agg_subj5_dominance_WaveletEnergy+MutualInfo.pkl,0.2749695446756151,0.27595560465540203,0.2753908187150955,0.27639543679025436,0.27766716480255127
agg_subj17_valence_Bandpower+PLV.pkl,0.2735433611604903,0.2703919070107596,0.2792064994573593,0.2750738428698646,0.27468844056129454
agg_subj28_arousal_Bandpower+PLV.pkl,0.2734532389375899,0.2764739351613181,0.2773965150117874,0.2755860984325409,0.27538204193115234
agg_subj27_dominance_Bandpower+PLI.pkl,0.27580636739730835,0.2757078536919185,0.27229155600070953,0.2758112582895491,0.27540913224220276
agg_subj28_valence_Lorentzian+PLV.pkl,0.2748592727714115,0.2764263961996351,0.275812566280365,0.27691998415523106,0.27355735898017886
agg_subj23_valence_Bandpower+PLV.pkl,0.2751208146413167,0.2759214767387935,0.2756469398736954,0.27463681830300224,0.27410802245140076
agg_subj24_valence_WaveletEnergy+Coherence.pkl,0.2748619450463189,0.2753839109625135,0.27713412046432495,0.2757446567217509,0.2724662244319916
agg_subj18_arousal_Bandpower+PLI.pkl,0.27355731858147514,0.27363857201167513,0.27473489940166473,0.27574702103932697,0.2758238196372986
agg_subj18_dominance_Hjorth+MutualInfo.pkl,0.34607094195153976,0.3669427675860269,0.3637435883283615,0.3522683050897386,0.3630583584308624
agg_subj3_valence_Hjorth+Correlation.pkl,0.2810681098037296,0.28265254838126047,0.2945334315299988,0.28164156940248275,0.28309513330459596
agg_subj14_dominance_RelativeBandpower+PLV.pkl,0.272906674279107,0.27566888502665926,0.27988575398921967,0.27582887808481854,0.27727466225624087
agg_subj16_dominance_FractalDimension+Correlation.pkl,0.2714394662115309,0.26445562073162626,0.2667258530855179,0.2741239170233409,0.25797988176345826
agg_subj18_arousal_RelativeBandpower+Coherence.pkl,0.27635960777600604,0.2737224314893995,0.2790367156267166,0.27506841884719,0.2760062336921692
agg_subj17_dominance_FractalDimension+Coherence.pkl,0.27013952533404034,0.27009329199790955,0.2745184451341629,0.266090108288659,0.27858967185020445
agg_subj27_valence_RelativeBandpower+AEC.pkl,0.27504197425312465,0.2731933466025761,0.27182526886463165,0.273783673842748,0.2726649701595306
agg_subj18_valence_Hjorth+MutualInfo.pkl,0.34489057461420697,0.37158369166510447,0.37052616477012634,0.35792728265126544,0.365600174665451
agg_subj0_dominance_DifferentialEntropy+Coherence.pkl,0.2744193507565392,0.2786436975002289,0.2766382396221161,0.2793585989210341,0.27619333267211915
agg_subj23_arousal_SpectralEntropy+PLV.pkl,0.27420398592948914,0.2725420594215393,0.27498097717761993,0.2704231275452508,0.2689781546592712
agg_subj11_arousal_FractalDimension+PLI.pkl,0.2674809926086002,0.27594796248844694,0.2677401900291443,0.2647966278923882,0.2642369091510773
agg_subj2_dominance_Bandpower+Correlation.pkl,0.2743264204925961,0.27238999945776804,0.27706919610500336,0.27269504136509365,0.2754288733005524
agg_subj5_dominance_Bandpower+PLV.pkl,0.27574192484219867,0.2750210847173418,0.2765026092529297,0.27469580041037667,0.2740981221199036
agg_subj19_dominance_Bandpower+Correlation.pkl,0.27236803041564095,0.27577753152166096,0.276549369096756,0.27305257982677883,0.2738273799419403
agg_subj15_valence_SpectralEntropy+PLI.pkl,0.2680591940879822,0.2706178937639509,0.2696937471628189,0.27188777592447066,0.2665757179260254
agg_subj26_arousal_Bandpower+PLI.pkl,0.2736717594994439,0.2725403095994677,0.2769332677125931,0.2742202811770969,0.27572451829910277
agg_subj8_dominance_RelativeBandpower+Correlation.pkl,0.2742243773407406,0.2758593261241913,0.27136026322841644,0.27709909280141193,0.27621741890907286
agg_subj7_arousal_WaveletEnergy+AEC.pkl,0.2730239298608568,0.27411390628133503,0.27163946628570557,0.2755876448419359,0.2737037777900696
agg_subj4_valence_WaveletEnergy+Correlation.pkl,0.2740885847144657,0.2750014705317361,0.2800116240978241,0.2771941059165531,0.2725272595882416
